stop_id,stop_name,stop_lat,stop_lon
УЛ. СТАРА ПЛАНИНА,2536,42.787155,23.520002
УЛ. СТАРА ПЛАНИНА,2537,42.78719,23.520293
УЛ. МАЛЬОВИЦА,2538,42.82625,23.350911
УЛ. МАЛЬОВИЦА,2539,42.826201,23.3507
УЛ. ЛЮБЛЯНА,2541,42.675341,23.265055
НСБАЛ ПО ОНКОЛОГИЯ,2542,42.663073,23.356426
БУЛ. ЦАР БОРИС ІІІ,2543,42.686544,23.299079
УЛ. ЛЕСНОВСКА РЕКА,2544,42.780918,23.392321
УЛ. ЛЕСНОВСКА РЕКА,2545,42.78094,23.392052
БИСТРИШКИ ТЕРАСИ - ПО ЖЕЛАНИЕ,2546,42.59823,23.368241
БИСТРИШКИ ТЕРАСИ - ПО ЖЕЛАНИЕ,2547,42.598434,23.368502
АВТОБАЗА ИСКЪР,2548,42.677817,23.389561
КОКАЛЯНСКО ХАНЧЕ,2560,42.58252,23.424111
УЛ. АНДРЕЙ ГЕРМАНОВ,2562,42.737574,23.261241
МЕТРОДЕПО,2563,42.73642,23.258799
УЛ. ГЕОРГИ КАРАСЛАВОВ,2564,42.738132,23.255731
СЕВЕРНА ПРОМИШЛЕНА ЗОНА,2565,42.73839,23.258345
УЛ. АНДРЕЙ ГЕРМАНОВ,2566,42.737872,23.261649
Ж.К. ЗАПАДЕН ПАРК,2567,42.701336,23.278113
Ж.К. ЗАПАДЕН ПАРК,2568,42.701459,23.277533
БЛ. 13 Ж.К. ЗАПАДЕН ПАРК,2569,42.701757,23.281728
БЛ. 13 Ж.К. ЗАПАДЕН ПАРК,2570,42.701961,23.28175
БЛ. 38 Ж.К. ЗАПАДЕН ПАРК,2571,42.703579,23.283388
МЕТРОСТАНЦИЯ ВАРДАР,2572,42.706023,23.282861
УЛ. ГЕН. НИКОЛА ЖЕКОВ,2574,42.734288,23.308465
БУЛ. РОЖЕН,2575,42.731841,23.313091
БУЛ. ЛОМСКО ШОСЕ,2576,42.734784,23.29175
УЛ. БЕЛИ ДУНАВ,2577,42.733357,23.288309
102-РО ОУ,2578,42.735934,23.305038
УЛ. ИСКЪРСКО ШОСЕ,2582,42.662749,23.411789
УЛ. ИСКЪРСКО ШОСЕ,2583,42.662693,23.4117
УЛ. МЮНХЕН,2584,42.66026,23.410535
УЛ. МЮНХЕН,2585,42.660037,23.410356
УЛ. АМСТЕРДАМ,2586,42.655341,23.407989
УЛ. АМСТЕРДАМ,2587,42.655078,23.407782
БУЛ. ПРОФ. ЦВ. ЛАЗАРОВ,2588,42.651092,23.405634
БУЛ. ПРОФ. ЦВ. ЛАЗАРОВ,2589,42.65158,23.40584
УЛ. ИНЖ. ГЕОРГИ БЕЛОВ,2590,42.636792,23.399565
УЛ. ИНЖ. ГЕОРГИ БЕЛОВ,2591,42.636465,23.399961
ХЕРМЕС ПАРК,2593,42.660014,23.380843
УЛ. ОБИКОЛНА,2594,42.647884,23.403749
ГЕО МИЛЕВ - ВРЕМЕННА,2595,42.677106,23.370605
Ж.К. ВОДОЛЕЙ,2597,42.640115,23.311886
УЛ. КОМ,2599,42.720369,23.33399
УЛ. КОМ,2600,42.719993,23.334437
УЛ. ГЕН. ГУРКО,2601,42.689842,23.331941
УЛ. ИСКЪР БОЖУРИЩЕ,2602,42.767565,23.194413
ПЪТЕН ВЪЗЕЛ  КАЛОТИНА,2603,42.775462,23.181099
УЛ. ИСКЪР БОЖУРИЩЕ,2604,42.767716,23.193911
КМЕТСТВО БОЖУРИЩЕ,2605,42.763066,23.198222
УЛ. ЛЮБЛЯНА,2606,42.67496,23.263127
УЛ. НАРОДЕН ГЕРОЙ,2607,42.674345,23.258752
АВТОСТАНЦИЯ ИЛИЯНЦИ,2608,42.754556,23.320492
БУЛ. Д-Р ПЕТЪР ДЕРТЛИЕВ,2610,42.71022,23.245689
УЛ. МОГИЛКА,2611,42.822649,23.278061
УЛ. МОГИЛКА,2612,42.822521,23.278451
МАНАСТИР СВ. ТЕОДОР СТРАТИЛАТ - ПО ЖЕЛАНИЕ,2613,42.84258,23.277172
МАНАСТИР СВ. ТЕОДОР СТРАТИЛАТ - ПО ЖЕЛАНИЕ,2614,42.842626,23.276946
СПОРТНА ЗАЛА АРЕНА АРМЕЕЦ,2615,42.671619,23.371697
СПОРТНА ЗАЛА  АРЕНА АРМЕЕЦ,2616,42.671301,23.370547
СЕЛО МИРОВЯНЕ - ПО ЖЕЛАНИЕ,2617,42.790489,23.304118
УЛ. ЕДЕЛВАЙС - ПО ЖЕЛАНИЕ,2618,42.789567,23.309353
УЛ. ЕДЕЛВАЙС - ПО ЖЕЛАНИЕ,2619,42.789702,23.309836
УЛ. КРУШАТА - ПО ЖЕЛАНИЕ,2620,42.792923,23.329337
УЛ. КРУШАТА - ПО ЖЕЛАНИЕ,2621,42.792842,23.329435
АВТОСТАНЦИЯ КНЯЖЕВО,2622,42.658364,23.240475
В.З. МАЛИНОВА ДОЛИНА,2623,42.623693,23.36201
РЕЗИДЕНШЪЛ ПАРК СОФИЯ,2624,42.62314,23.371078
БИЗНЕС ПАРК СОФИЯ,2625,42.624281,23.371091
ОКОЛОВРЪСТЕН ПЪТ,2626,42.623318,23.421384
ГРОБИЩЕН ПАРК КРЕМИКОВЦИ - ПО ЖЕЛАНИЕ,2627,42.780305,23.512161
ГРОБИЩЕН ПАРК КРЕМИКОВЦИ - ПО ЖЕЛАНИЕ,2628,42.780348,23.511961
МИРОВСКО ШОСЕ - ПО ЖЕЛАНИЕ,2629,42.783661,23.309532
МИРОВСКО ШОСЕ - ПО ЖЕЛАНИЕ,2630,42.783397,23.309629
УЛ. ВИШНОВСКА - ПО ЖЕЛАНИЕ,2631,42.792622,23.310588
УЛ. ВИШНОВСКА - ПО ЖЕЛАНИЕ,2632,42.792187,23.310399
УЛ. РАДИВОЯ,2633,42.782134,23.498525
УЛ. РАДИВОЯ,2634,42.781961,23.498321
УЛ. СВ. ПЕТКА,2635,42.78551,23.500497
УЛ. СВ. ПЕТКА,2636,42.785154,23.500256
156-ТО ОУ,2637,42.78491,23.504593
156-ТО ОУ,2638,42.784804,23.505075
БЛ. 8 Ж.К. КРЕМИКОВЦИ,2639,42.781417,23.506201
БЛ. 8 Ж.К. КРЕМИКОВЦИ,2640,42.781472,23.506314
УЛ. МАЕСТРО АТАНАСОВ-ПО ЖЕЛАНИЕ,2641,42.624877,23.308359
УЛ. МАЕСТРО АТАНАСОВ-ПО ЖЕЛАНИЕ,2642,42.625129,23.308245
К-С ЦАРИГРАДСКИ,2643,42.644546,23.400635
БУЛ. ПРОФ.ЦВ. ЛАЗАРОВ,2647,42.67525,23.382022
КИНО АРЕНА ІІ,2648,42.624111,23.37479
МЕСТНОСТ КАМБАНИТЕ,2649,42.622982,23.375461
УЛ. РАЧО ПЕТКОВ КАЗАНДЖИЯТА,2650,42.621933,23.36978
УЛ. РАЧО ПЕТКОВ КАЗАНДЖИЯТА,2651,42.621542,23.369846
Ж.К. СОФИЯ ПАРК,2652,42.619537,23.369036
Ж.К. СОФИЯ ПАРК,2653,42.619732,23.369159
МЕТРОСТАНЦИЯ ВИТОША,2654,42.660115,23.316794
В.З. БУНКЕРА-ПО ЖЕЛАНИЕ,2656,42.6093,23.366475
В.З. БУНКЕРА-ПО ЖЕЛАНИЕ,2657,42.60925,23.366393
УЛ. ХРИСТО СИЛЯНОВ,2658,42.731795,23.295559
МЕТРОСТАНЦИЯ ЛОМСКО ШОСЕ,2659,42.741183,23.286832
МЕТРОСТАНЦИЯ ЛОМСКО ШОСЕ,2660,42.7397,23.287828
МЕТРОСТАНЦИЯ ХАН КУБРАТ,2661,42.722305,23.306987
МЕТРОСТАНЦИЯ ХАН КУБРАТ,2662,42.722532,23.307164
МЕТРОСТАНЦИЯ ХАН КУБРАТ,2663,42.721972,23.307179
БУЛ. РОЖЕН,2664,42.731155,23.314244
ЦЕНТРАЛНА АВТОГАРА,2665,42.70949,23.322036
УЛ. ДЖЕРМАН - ПО ЖЕЛАНИЕ,2666,42.754691,23.318771
УЛ. ДЖЕРМАН - ПО ЖЕЛАНИЕ,2667,42.755422,23.318917
БУЛ. РОЖЕН,2674,42.731018,23.314332
БЛ. 245 Ж.К. ОБЕЛЯ-2,2676,42.746731,23.279682
БЛ. 245 Ж.К. МЛАДОСТ 2,2677,42.647042,23.368046
БЛ. 245 Ж.К. МЛАДОСТ 2,2678,42.646418,23.368056
МЕТРОСТАНЦИЯ Г. М. ДИМИТРОВ,2679,42.662707,23.356199
ХИПЕРМАРКЕТ БИЛА,2681,42.720472,23.255385
УЛ. ЗАХАРИ ПОПОВ,2683,42.764208,23.566371
УЛ. ЗАХАРИ ПОПОВ,2684,42.764412,23.565889
БОТАНИЧЕСКА ГРАДИНА,2685,42.646533,23.300047
ОКОЛОВРЪСТЕН ПЪТ,2686,42.758038,23.268859
ОКОЛОВРЪСТЕН ПЪТ,2687,42.757413,23.269393
Ж.К. БОКАР,2688,42.660913,23.286067
Ж.К. БОКАР,2689,42.659746,23.285284
ТИР ПАРКИНГ- МРАМОР - ПО ЖЕЛАНИЕ,2690,42.772095,23.274593
ТИР ПАРКИНГ-МРАМОР - ПО ЖЕЛАНИЕ,2691,42.771716,23.274522
УЛ. СТОЯН МИХАЙЛОВСКИ,2692,42.67306,23.336884
СЕЛО ДОЛНИ ЛОЗЕН,2693,42.59956,23.499913
МАГИСТРАЛА ХЕМУС,2694,42.708679,23.457405
МАГИСТРАЛА ХЕМУС,2695,42.707045,23.459345
РАЗКЛОНА ЗА ДРАГАЛЕВСКИ МАНАСТИР,2696,42.61994,23.297361
РАЗКЛОНА ЗА ДРАГАЛЕВСКИ МАНАСТИР,2697,42.619802,23.297459
ЗАСЛОН БАЙ КРЪСТЬО,2698,42.604549,23.300718
ЗАСЛОН БАЙ КРЪСТЬО,2699,42.604488,23.300719
ХОТЕЛ МОРЕНИ,2704,42.588767,23.292615
АВТОСТАНЦИЯ ОВЧА КУПЕЛ,2705,42.672805,23.272071
ГАРА ГОРНА БАНЯ,2706,42.67373,23.240178
УЛ. ОБЗОР,2707,42.675912,23.231987
УЛ. ОБЗОР,2708,42.675815,23.232123
КВ. ГОРНА БАНЯ,2709,42.675977,23.228118
КАНТОНА,2710,42.670748,23.220305
КАНТОНА,2711,42.670981,23.220476
ХОТЕЛ-РЕСТОРАНТ,2712,42.667005,23.21838
ХОТЕЛ-РЕСТОРАНТ,2713,42.667339,23.21882
КОШАРИТЕ,2714,42.660966,23.209983
КОШАРИТЕ,2715,42.660786,23.209755
ПО ЖЕЛАНИЕ,2716,42.657378,23.203536
ПО ЖЕЛАНИЕ,2717,42.657305,23.203933
ВИЛИТЕ,2718,42.653388,23.197931
ВИЛИТЕ,2719,42.653339,23.197837
ВЗ. ЛЮЛИН,2720,42.652365,23.19216
ПРОМИШЛЕНА ЗОНА УЛ. В. ЛЕВСКИ - ПО ЖЕЛАНИЕ,2722,42.757644,23.275394
ПРОМИШЛЕНА ЗОНА УЛ. В. ЛЕВСКИ - ПО ЖЕЛАНИЕ,2723,42.757842,23.275475
ПРОМИШЛЕНА ЗОНА Ж.К. ДРУЖБА 1,2724,42.671107,23.38223
РАЗКЛОНА ЗА КВ. ВИДНИТЕ,2725,42.656823,23.456354
ЕЗЕРОТО - СЕЛО КАЗИЧЕНЕ,2726,42.657897,23.454784
ЦЕНТЪР КВ. ВИДНИТЕ,2727,42.659344,23.453727
ЕЗЕРОТО - СЕЛО КАЗИЧЕНЕ,2728,42.658021,23.454738
РАЗКЛОНА ЗА КВ. ВИДНИТЕ,2729,42.656926,23.456522
УЛ. РОДОПСКИ ИЗВОР,2730,42.667368,23.282096
УЛ. РОДОПСКИ ИЗВОР,2731,42.66678,23.283447
ПАЗАР МАЛАШЕВЦИ,2732,42.718555,23.359157
ПАЗАР МАЛАШЕВЦИ,2733,42.718521,23.359216
УЛ. 746 - ПО ЖЕЛАНИЕ,2734,42.695357,23.255144
УЛ. 746 - ПО ЖЕЛАНИЕ,2735,42.695452,23.254782
Ж.К. ХАДЖИ ДИМИТЪР,2736,42.710376,23.349507
В.З. ПОДГУМЕР - ПО ЖЕЛАНИЕ,2737,42.80955,23.404589
В.З. ПОДГУМЕР - ПО ЖЕЛАНИЕ,2738,42.809605,23.404658
МЕТРОСТАНЦИЯ ДРУЖБА,2739,42.658162,23.393642
МЕТРОСТАНЦИЯ ДРУЖБА,2740,42.6571,23.395032
МЕТРОСТАНЦИЯ СОФИЙСКА СВЕТА ГОРА,2741,42.676221,23.409841
МЕТРОСТАНЦИЯ АЛ. МАЛИНОВ,2742,42.64642,23.37697
УЛ. ЗАХАРИ ЗОГРАФ,2743,42.782639,23.273779
УЛ. ЗАХАРИ ЗОГРАФ,2744,42.78283,23.27388
СКЛАДОВА БАЗА ЧЕПИНСКО ШОСЕ,2745,42.7314,23.386267
СКЛАДОВА БАЗА ЧЕПИНСКО ШОСЕ,2746,42.731423,23.386487
НАЧАЛО КВ. ГНИЛЯНЕ,2747,42.805637,23.378502
УЛ. АЛ. СТАМБОЛИЙСКИ,2748,42.820379,23.361139
УЛ. АЛ. СТАМБОЛИЙСКИ,2749,42.820322,23.360808
УЛ. АЛ. СТАМБОЛИЙСКИ - ПО ЖЕЛАНИЕ,2750,42.820535,23.360957
УЛ. АЛ. СТАМБОЛИЙСКИ - ПО ЖЕЛАНИЕ,2751,42.820585,23.360707
МЕТРОСТАНЦИЯ АКАД. А. Т.- БАЛАН,2752,42.640383,23.372798
БЛ. 458 Ж.К. МЛАДОСТ 4,2753,42.637776,23.373129
БЛ. 458 Ж.К. МЛАДОСТ 4,2754,42.634538,23.372892
МЕТРОСТАНЦИЯ ВИТОША,2755,42.659132,23.315838
МЕТРОСТАНЦИЯ ВИТОША,2756,42.657836,23.316035
УЛ. ДИМИТЪР АШОВ,2757,42.656381,23.465377
УЛ. ДИМИТЪР АШОВ,2758,42.656876,23.465638
ПАРАКЛИС СВ. ВМЧК МИНА,2759,42.504846,23.332523
МЕСТНОСТ ЯРЕМА,2760,42.499818,23.333163
ПАРАКЛИС СВ. ВМЧК МИНА,2761,42.504647,23.332646
ЦАРЕВА МАХАЛА,2762,42.524487,23.360806
БУЛ. ЧЕРНИ ВРЪХ,2763,42.65841,23.314694
ЗООПАРКА,2764,42.659123,23.327577
КВ. РЕПУБЛИКА,2765,42.737279,23.243196
БУЛ. Д-Р ПЕТЪР ДЕРТЛИЕВ,2766,42.710335,23.245398
Ж.К. БОРОВО,2767,42.669424,23.279755
УЛ. ГЕРЕНА,2771,42.744601,23.605647
СЕЛО ЖЕЛЯВА,2772,42.744482,23.605478
УЛ. 24-ТИ МАЙ,2773,42.746443,23.604535
БЛ. 350 Ж.К. ЛЮЛИН-3,2774,42.725758,23.243793
ПЪТЕН ВЪЗЕЛ ФИЛИПОВЦИ,2775,42.717925,23.234851
ПЪТЕН ВЪЗЕЛ ФИЛИПОВЦИ,2776,42.717649,23.234038
МБАЛ ТОКУДА БОЛНИЦА,2777,42.667161,23.326721
АДЖИБАДЕМ СИТИ КЛИНИК,2778,42.664656,23.32594
АДЖИБАДЕМ СИТИ КЛИНИК,2779,42.665071,23.326528
МЕТРОСТАНЦИЯ ВИТОША,2780,42.657536,23.316293
ЗООПАРКА,2781,42.657672,23.327982
УЛ. МОГИЛАТА,2782,42.656728,23.327012
УЛ. МОГИЛАТА,2783,42.656535,23.32687
МБАЛ ВИТА,2784,42.656838,23.321093
МБАЛ ВИТА,2785,42.656659,23.320327
УЛ. СОЧИ,2786,42.7095,23.134388
УЛ. СОЧИ,2787,42.709322,23.133906
66-ТО ОДЗ ПАНЧАРЕВО,2788,42.597821,23.404695
Ж.К. ХАДЖИ ДИМИТЪР,2789,42.710598,23.36149
МЕТРОСТАНЦИЯ СОФИЙСКА СВЕТА ГОРА,2790,42.676513,23.410498
РАЗКЛОНА-ЛИФТ СИМЕОНОВО,2791,42.624613,23.349681
РАЗКЛОНА-ЛИФТ СИМЕОНОВО,2792,42.624401,23.350183
БЛ. 648 Ж.К.ЛЮЛИН-6,2793,42.708926,23.255425
БЛ. 648 Ж.К.ЛЮЛИН-6,2794,42.708902,23.255842
СОФИЯ ТЕХ ПАРК,2795,42.665822,23.373066
ЛЕТИЩЕН ЦЕНТЪР СОФИЯ,2797,42.682586,23.401379
ЛЕТИЩЕН ЦЕНТЪР СОФИЯ,2798,42.682023,23.401057
МАНАСТИР СВ. АПОСТОЛИ ПЕТЪР И ПАВЕЛ,2799,42.627311,23.512642
СЕЛО ДОЛНИ ЛОЗЕН,2800,42.59933,23.499608
СЕЛО ДОЛНИ ЛОЗЕН,2801,42.599576,23.49918
МАНАСТИР СВ. АПОСТОЛИ ПЕТЪР И ПАВЕЛ,2802,42.627372,23.512753
ЖП ГАРА ВЕРИЛА,2803,42.641432,23.520977
БУЛ. АКАД. ИВ. ЕВ. ГЕШОВ,2804,42.679357,23.301324
БУЛ. АКАД. ИВ. ЕВ. ГЕШОВ,2805,42.679392,23.301898
ЕСТАКАДА Ж.К. МЛАДОСТ 2,2806,42.649802,23.367101
ЕСТАКАДА Ж.К. МЛАДОСТ 2,2807,42.649609,23.36741
УЛ. РЕПУБЛИКА,2808,42.723686,23.304174
УЛ. ХАН КУБРАТ,2809,42.725153,23.30412
УЛ. ХАН КУБРАТ,2810,42.724849,23.304183
УЛ. САВА ФИЛАРЕТОВ,2811,42.729695,23.299238
УЛ.САВА ФИЛАРЕТОВ,2812,42.729849,23.298806
УЛ. ВАСИЛ ЛЕВСКИ,2814,42.746239,23.606145
УЛ. БОТЕВГРАДСКО ШОСЕ,2816,42.727857,23.557377
УЛ. БОТЕВГРАДСКО ШОСЕ,2817,42.727811,23.557151
УЛ. ВРЪПЛИНА,2818,42.847015,23.271179
ПАМЕТНИКА С. ЯНА,2819,42.727962,23.560273
ПАМЕТНИКА С. ЯНА,2820,42.727912,23.559962
МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,2821,42.702664,23.353746
УЛ. БРЕЗНИК,2822,42.706076,23.35855
В.З. МАЛИНОВА ДОЛИНА - ПО ЖЕЛАНИЕ,2823,42.617479,23.361046
В.З. МАЛИНОВА ДОЛИНА - ПО ЖЕЛАНИЕ,2824,42.617374,23.36147
БУЛ. ВИТОША,2825,42.695014,23.32001
БУЛ. ВИТОША,2826,42.694966,23.320098
МЕТРОСТАНЦИЯ СУ СВ. КЛИМЕНТ ОХРИДСКИ,2827,42.692016,23.333531
БУЛ. КН. МАРИЯ ЛУИЗА,2829,42.711977,23.318473
БУЛ. КН. МАРИЯ ЛУИЗА,2830,42.712056,23.317343
192 - РО СОУ С. БИСТРИЦА,2831,42.583414,23.359201
192 - РО СОУ С. БИСТРИЦА,2832,42.583329,23.359074
РАЗКЛОНА ЗА С. ГЕРМАН,2833,42.621037,23.420121
РАЗКЛОНА ЗА С. ГЕРМАН,2834,42.621106,23.420298
РАЗКЛОНА ЗА С. ГЕРМАН,2835,42.622042,23.419588
КВ. СИМЕОНОВО,2838,42.612068,23.338925
РЕЗИДЕНШЪЛ ПАРК СОФИЯ,2839,42.62317,23.372474
ЗЛАТНИ МОСТОВЕ,2840,42.610211,23.237224
УЛ. МИЛЕНИУМ,2841,42.710955,23.177083
УЛ. МИЛЕНИУМ,2842,42.710837,23.177203
УЛ. ПЕРУНИКА,2843,42.714266,23.17387
УЛ. ПЕРУНИКА,2844,42.714095,23.174123
Ж.К. ГОЦЕ ДЕЛЧЕВ,2845,42.660431,23.297206
МЕТРОСТАНЦИЯ ГОРНА БАНЯ,2846,42.680055,23.240385
ПЛ. СРЕД СЕЛО,2847,42.661319,23.242751
НАЦИОНАЛНА ФУТБОЛНА  БАЗА,2848,42.655006,23.27761
УЛ. ЧАВДАР МУТАФОВ,2849,42.655585,23.333304
УЛ. ЧАВДАР МУТАФОВ,2850,42.655795,23.333122
МЕТРОСТАНЦИЯ ВИТОША,2857,42.6567,23.317778
ЛОВЕН ПАРК,2859,42.669715,23.332265
УЛ. КИШИНЕВ,2860,42.660475,23.316637
МЕТРОСТАНЦИЯ ВИТОША,2975,42.658421,23.316413
МЕТРОСТАНЦИЯ ВИТОША,2976,42.658421,23.316413
МЕТРОСТАНЦИЯ ДЖЕЙМС БАУЧЕР,2977,42.670625,23.320388
МЕТРОСТАНЦИЯ ДЖЕЙМС БАУЧЕР,2978,42.670625,23.320388
МЕТРОСТАНЦИЯ ЕВРОПЕЙСКИ СЪЮЗ,2979,42.678773,23.321614
МЕТРОСТАНЦИЯ ЕВРОПЕЙСКИ СЪЮЗ,2980,42.678773,23.321614
МЕТРОСТАНЦИЯ НДК,2981,42.688204,23.31906
МЕТРОСТАНЦИЯ НДК,2982,42.688204,23.31906
МЕТРОСТАНЦИЯ СЕРДИКА 2,2983,42.698365,23.321933
МЕТРОСТАНЦИЯ СЕРДИКА 2,2984,42.698365,23.321933
МЕТРОСТАНЦИЯ ЛЪВОВ МОСТ,2985,42.705751,23.323846
МЕТРОСТАНЦИЯ ЛЪВОВ МОСТ,2986,42.705751,23.323846
МЕТРОСТАНЦИЯ ЦЕНТРАЛНА ГАРА,2987,42.71076,23.320605
МЕТРОСТАНЦИЯ ЦЕНТРАЛНА ГАРА,2988,42.71076,23.320605
МЕТРОСТАНЦИЯ КНЯГИНЯ МАРИЯ ЛУИЗА,2989,42.714447,23.312111
МЕТРОСТАНЦИЯ КНЯГИНЯ МАРИЯ ЛУИЗА,2990,42.714447,23.312111
МЕТРОСТАНЦИЯ ХАН КУБРАТ,2991,42.722371,23.307208
МЕТРОСТАНЦИЯ ХАН КУБРАТ,2992,42.722371,23.307208
МЕТРОСТАНЦИЯ НАДЕЖДА,2993,42.72802,23.300879
МЕТРОСТАНЦИЯ НАДЕЖДА,2994,42.72802,23.300879
МЕТРОСТАНЦИЯ БЕЛИ ДУНАВ,2995,42.73593,23.292264
МЕТРОСТАНЦИЯ БЕЛИ ДУНАВ,2996,42.73593,23.292264
МЕТРОСТАНЦИЯ ЛОМСКО ШОСЕ,2997,42.740487,23.287296
МЕТРОСТАНЦИЯ ЛОМСКО ШОСЕ,2998,42.740487,23.287296
МЕТРОСТАНЦИЯ ОБЕЛЯ,2999,42.74106,23.276543
МЕТРОСТАНЦИЯ ОБЕЛЯ,3000,42.74106,23.276543
МЕТРОСТАНЦИЯ СЛИВНИЦА,3001,42.726886,23.261794
МЕТРОСТАНЦИЯ СЛИВНИЦА,3002,42.726886,23.261794
МЕТРОСТАНЦИЯ ЛЮЛИН,3003,42.717909,23.258129
МЕТРОСТАНЦИЯ ЛЮЛИН,3004,42.717909,23.258129
МЕТРОСТАНЦИЯ ЗАПАДЕН ПАРК,3005,42.71117,23.270531
МЕТРОСТАНЦИЯ ЗАПАДЕН ПАРК,3006,42.71117,23.270531
МЕТРОСТАНЦИЯ ВАРДАР,3007,42.705941,23.28484
МЕТРОСТАНЦИЯ ВАРДАР,3008,42.705941,23.28484
МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,3009,42.701789,23.298797
МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ,3010,42.701789,23.298797
МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА,3011,42.699915,23.310063
МЕТРОСТАНЦИЯ ОПЪЛЧЕНСКА,3012,42.699915,23.310063
МЕТРОСТАНЦИЯ СЕРДИКА,3013,42.697845,23.321161
МЕТРОСТАНЦИЯ СЕРДИКА,3014,42.697845,23.321161
МЕТРОСТАНЦИЯ СУ СВ. КЛИМЕНТ ОХРИДСКИ,3015,42.692483,23.334608
МЕТРОСТАНЦИЯ СУ СВ. КЛИМЕНТ ОХРИДСКИ,3016,42.692483,23.334608
МЕТРОСТАНЦИЯ СТ.ВАСИЛ ЛЕВСКИ,3017,42.685938,23.332409
МЕТРОСТАНЦИЯ СТ.ВАСИЛ ЛЕВСКИ,3018,42.685938,23.332409
МЕТРОСТАНЦИЯ Ф. ЖОЛИО-КЮРИ,3019,42.671506,23.350671
МЕТРОСТАНЦИЯ Ф. ЖОЛИО-КЮРИ,3020,42.671506,23.350671
МЕТРОСТАНЦИЯ Г. М. ДИМИТРОВ,3021,42.662675,23.357841
МЕТРОСТАНЦИЯ Г. М. ДИМИТРОВ,3022,42.662675,23.357841
МЕТРОСТАНЦИЯ МУСАГЕНИЦА,3023,42.658571,23.364492
МЕТРОСТАНЦИЯ МУСАГЕНИЦА,3024,42.658571,23.364492
МЕТРОСТАНЦИЯ МЛАДОСТ-1,3025,42.652947,23.373399
МЕТРОСТАНЦИЯ МЛАДОСТ-1,3026,42.652947,23.373399
МЕТРОСТАНЦИЯ МЛАДОСТ-3,3027,42.646302,23.384784
МЕТРОСТАНЦИЯ МЛАДОСТ-3,3028,42.646302,23.384784
МЕТРОСТАНЦИЯ ЦАРИГРАДСКО ШОСЕ,3029,42.649556,23.393573
МЕТРОСТАНЦИЯ ЦАРИГРАДСКО ШОСЕ,3030,42.649556,23.393573
МЕТРОСТАНЦИЯ ДРУЖБА,3031,42.659258,23.394587
МЕТРОСТАНЦИЯ ДРУЖБА,3032,42.659258,23.394587
МЕТРОСТАНЦИЯ ИСКЪРСКО ШОСЕ,3033,42.668058,23.40212
МЕТРОСТАНЦИЯ ИСКЪРСКО ШОСЕ,3034,42.668058,23.40212
МЕТРОСТАНЦИЯ СОФИЙСКА СВЕТА ГОРА,3035,42.676417,23.41017
МЕТРОСТАНЦИЯ СОФИЙСКА СВЕТА ГОРА,3036,42.676417,23.41017
МЕТРОСТАНЦИЯ ЛЕТИЩЕ СОФИЯ,3037,42.688507,23.416153
МЕТРОСТАНЦИЯ ЛЕТИЩЕ СОФИЯ,3038,42.688507,23.416153
МЕТРОСТАНЦИЯ АЛЕКСАНДЪР МАЛИНОВ,3039,42.647456,23.376574
МЕТРОСТАНЦИЯ АЛЕКСАНДЪР МАЛИНОВ,3040,42.647456,23.376574
МЕТРОСТАНЦИЯ АКАД. АЛ. ТЕОДОРОВ-БАЛАН,3041,42.640711,23.372965
МЕТРОСТАНЦИЯ АКАД. АЛ. ТЕОДОРОВ-БАЛАН,3042,42.640711,23.372965
МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,3043,42.628704,23.373207
МЕТРОСТАНЦИЯ БИЗНЕС ПАРК,3044,42.628704,23.373207
МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,3309,42.70209,23.351575
МЕТРОСТАНЦИЯ ХАДЖИ ДИМИТЪР,3310,42.70209,23.351575
МЕТРОСТАНЦИЯ ТЕАТРАЛНА,3311,42.697181,23.346866
МЕТРОСТАНЦИЯ ТЕАТРАЛНА,3312,42.697181,23.346866
МЕТРОСТАНЦИЯ ОРЛОВ МОСТ,3315,42.69055,23.33622
МЕТРОСТАНЦИЯ ОРЛОВ МОСТ,3316,42.69055,23.33622
МЕТРОСТАНЦИЯ СВ. ПАТРИАРХ ЕВТИМИЙ,3317,42.688237,23.327664
МЕТРОСТАНЦИЯ СВ. ПАТРИАРХ ЕВТИМИЙ,3318,42.688237,23.327664
МЕТРОСТАНЦИЯ НДК 2,3319,42.689121,23.318026
МЕТРОСТАНЦИЯ НДК 2,3320,42.689121,23.318026
МЕТРОСТАНЦИЯ МЕДИЦИНСКИ УНИВЕРСИТЕТ,3321,42.686537,23.30932
МЕТРОСТАНЦИЯ МЕДИЦИНСКИ УНИВЕРСИТЕТ,3322,42.686537,23.30932
МЕТРОСТАНЦИЯ БУЛ. БЪЛГАРИЯ,3323,42.679241,23.300988
МЕТРОСТАНЦИЯ БУЛ. БЪЛГАРИЯ,3324,42.679241,23.300988
МЕТРОСТАНЦИЯ ЦАР БОРИС III / КРАСНО СЕЛО,3327,42.679228,23.284366
